Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.11958343308594685,0.12461096480727796,0.13981326310749342,0.1390950442901604,0.15357912377304286,0.12544888676083313,0.13694038783816137,0
F,0.346301173090735,0.30308834091453196,0.5258558774239885,0.39130955231027054,0.27304285372276754,0.47462293512090015,0.47198946612401244,0
M,0.08032080440507541,0.07732822599952119,0.11407708881972707,0.08199664831218578,0.08259516399329662,0.09492458702418004,0.08989705530284893,0
F,0.1839837203734738,0.19918601867368926,0.1990663155374671,0.2105578166147953,0.20529087862101988,0.20457265980368686,0.22899209959300934,1
M,0.3713191285611683,0.4378740723006943,0.47773521666267654,0.3777830979171654,0.3445056260474024,0.38328944218338523,0.43643763466602825,0
F,0.3349293751496289,0.3968158965764903,0.6880536270050275,0.4107014603782619,0.3561168302609528,0.35910940866650704,0.504907828585109,1
M,0.5222647833373234,0.4378740723006943,0.47773521666267654,0.5021546564519991,0.3500119703136222,0.4791716542973426,0.5641608810150825,0
M,0.24838400766100072,0.2577208522863299,0.38592291118027294,0.2661000718218817,0.23210438113478574,0.3085946851807517,0.2644242279147714,0
I,0.16949964089059133,0.1545367488628202,0.2971031841034235,0.17452717261192244,0.16064160881015083,0.1815896576490304,0.20385444098635383,0
M,0.2962652621498683,0.2905195116112042,0.42877663394780946,0.2979411060569787,0.2183385204692363,0.3197270768494134,0.33588700023940626,0
F,0.1839837203734738,0.16435240603303808,0.38592291118027294,0.17237251615992338,0.1642327028968159,0.1982283935839119,0.19320086186258079,0
F,0.23773042853722767,0.19918601867368926,0.3415130476418482,0.2611922432367728,0.23976538185300456,0.313023701220972,0.2754369164472109,0
F,0.2962652621498683,0.2577208522863299,0.5258558774239885,0.30775676322719653,0.2519751017476658,0.3442662197749581,0.3774239885084989,1
F,0.346301173090735,0.332176203016519,0.5796025855877424,0.3451041417285133,0.31110845104141727,0.4130955231027053,0.40411778788604263,0
F,0.23773042853722767,0.2757960258558774,0.5796025855877424,0.2839358391189849,0.24359588221211395,0.3492937514962892,0.3139813263107493,1
I,0.1997845343548001,0.35108929853962173,0.1990663155374671,0.17716064160881015,0.16207804644481685,0.20457265980368686,0.18194876705769691,0
F,0.3713191285611683,0.31589657649030406,0.42877663394780946,0.2581996648312186,0.2282738807756763,0.2898012927938712,0.3139813263107493,0
F,0.1507062485037108,0.13981326310749342,0.3415130476418482,0.16351448407948288,0.15166387359348815,0.21510653579123773,0.16088101508259517,0
I,0.11276035432128322,0.10653579123773042,0.09037586784773761,0.1000718218817333,0.0869044768972947,0.11467560450083793,0.11299976059372756,0
F,0.6290399808474982,0.6715345942063682,0.7356954752214508,0.7127124730667943,0.6077328225999521,0.6262868087143884,0.7963849652860905,1
F,0.4642087622695715,0.4689968877184582,0.6880536270050275,0.48862820205889396,0.43105099353603066,0.4578644960497965,0.5335168781422073,1
M,0.5395020349533157,0.5787646636341872,0.42877663394780946,0.5271726119224324,0.5005985156811108,0.47462293512090015,0.6171893703615035,1
M,0.5690687096001915,0.5614077088819727,0.8223605458463011,0.5786449604979651,0.4604979650466842,0.571582475460857,0.7452717261192243,1
M,0.7901604022025377,0.8457026574096241,0.9832415609288964,0.8910701460378262,0.7420397414412258,0.8265501556140771,0.9135743356475939,1
I,0.03615034713909505,0.046803926262868084,0.0560210677519751,0.04429016040220254,0.04656451999042375,0.0544649269810869,0.04500837921953555,0
I,0.22791477136700983,0.2577208522863299,0.42877663394780946,0.2438352884845583,0.24503231984677998,0.21929614555901364,0.23976538185300456,1
I,0.049676801532200145,0.05482403638975341,0.07242039741441225,0.04895858271486713,0.04656451999042375,0.061886521426861386,0.053028489346420876,0
I,0.00023940627244433804,0.00023940627244433804,0.0007182188173330142,0.00023940627244433804,0.00023940627244433804,0.0003591094086665071,0.00023940627244433804,0
I,0.0008379219535551831,0.0010773282259995212,0.0037107972228872395,0.0009576250897773521,0.0008379219535551831,0.0016758439071103662,0.0010773282259995212,0
I,0.00047881254488867607,0.00047881254488867607,0.0037107972228872395,0.00047881254488867607,0.00047881254488867607,0.0007182188173330142,0.00047881254488867607,0
I,0.0032319846779985634,0.004309312903998085,0.005147234857553268,0.0037107972228872395,0.0037107972228872395,0.0034713909504429014,0.0027531721331098876,0
M,0.5690687096001915,0.505626047402442,0.6880536270050275,0.6073737131912856,0.5246588460617668,0.6528609049557098,0.6171893703615035,1
I,0.03255925305242997,0.033995690687096,0.043093129039980846,0.03615034713909505,0.027651424467321044,0.043691644721091695,0.04500837921953555,0
I,0.017596361024658846,0.020349533157768735,0.03279865932487431,0.020229830021546564,0.020110126885324396,0.014124970074215945,0.020229830021546564,0
I,0.053028489346420876,0.059612161838640175,0.07242039741441225,0.05159205171175485,0.04045966004309313,0.04824036389753412,0.053028489346420876,0
I,0.07505386641129998,0.08379219535551831,0.09037586784773761,0.07062485037107973,0.06571702178597079,0.08594685180751736,0.08989705530284893,0
I,0.09396696193440268,0.0900167584390711,0.09037586784773761,0.07589178836485516,0.07445535073018913,0.06990663155374671,0.08989705530284893,0
I,0.06595642805841513,0.0723006942781901,0.07242039741441225,0.06775197510174767,0.06631553746708163,0.0629638496528609,0.07158247546085708,1
I,0.10653579123773042,0.11527412018194877,0.09037586784773761,0.09372755566195834,0.08079961694996408,0.09492458702418004,0.11299976059372756,0
I,0.05554225520708642,0.0723006942781901,0.0560210677519751,0.06667464687574814,0.07134306918841274,0.08211635144840795,0.06320325592530525,0
I,0.08834091453196073,0.10653579123773042,0.22887239645678717,0.10438113478573138,0.09444577447929135,0.13227196552549678,0.11299976059372756,0
I,0.07505386641129998,0.07732822599952119,0.1990663155374671,0.07433564759396696,0.06835049078285851,0.07158247546085708,0.08989705530284893,0
M,0.6637538903519272,0.6932008618625808,0.863299018434283,0.7289920995930094,0.6290399808474982,0.8145798419918602,0.8176921235336366,1
F,0.6801532200143644,0.6297581996648313,0.6375389035192722,0.6860186736892506,0.7645439310509935,0.6468757481446014,0.6831457984199186,1
F,0.606894900646397,0.6511850610485995,0.8913095523102705,0.7069667225281302,0.6714148910701461,0.6486712951879339,0.786090495570984,1
M,0.6985875029925784,0.8028489346420876,0.7356954752214508,0.8011730907349772,0.7236054584630117,0.8097917165429734,0.7753172133109888,1
M,0.5533875987550874,0.6023461814699546,0.8223605458463011,0.6536988269092651,0.5773282259995212,0.6167105578166148,0.8337323437874072,1
M,0.5533875987550874,0.6023461814699546,0.8913095523102705,0.6914053148192483,0.572180991141968,0.5172372516159923,0.8905913334929375,1
M,0.5041896097677759,0.6511850610485995,0.6880536270050275,0.5760114915010773,0.5070624850371079,0.48467799856356236,0.786090495570984,0
F,0.8276274838400766,0.8457026574096241,0.7779506823078765,0.8818530045487192,0.8655733780225042,0.8474982044529566,0.8259516399329663,1
F,0.6637538903519272,0.719535551831458,0.6880536270050275,0.7127124730667943,0.7112760354321284,0.7550873832894421,0.6717740004788125,1
F,0.49174048360067035,0.719535551831458,0.6375389035192722,0.5986353842470673,0.5932487431170697,0.5746947570026335,0.5761311946372994,1
F,0.5863059612161838,0.5614077088819727,0.3415130476418482,0.5477615513526455,0.5489585827148671,0.508498922671774,0.6021067751975102,1
M,0.4642087622695715,0.4861144361982284,0.7356954752214508,0.5737371319128561,0.473785013167345,0.713909504429016,0.5335168781422073,1
I,0.022863299018434282,0.030165190327986594,0.025017955470433326,0.03231984677998564,0.04165669140531482,0.043691644721091695,0.028130237012209718,0
M,0.03255925305242997,0.033995690687096,0.07242039741441225,0.04764184821642327,0.04393105099353603,0.051831457984199185,0.053028489346420876,0
F,0.271965525496768,0.35108929853962173,0.38592291118027294,0.3953794589418243,0.4427819008858032,0.4401484318889155,0.32523342111563325,1
M,0.4291357433564759,0.6023461814699546,0.5796025855877424,0.5743356475939669,0.5412975819966483,0.5539861144361983,0.504907828585109,1
M,0.09396696193440268,0.11527412018194877,0.22887239645678717,0.1560928896337084,0.15441704572659803,0.16471151544170456,0.16399329662437157,0
M,0.2962652621498683,0.3830500359109409,0.5796025855877424,0.39262628680871436,0.3094326071343069,0.23581517835767296,0.5641608810150825,0
F,0.24838400766100072,0.2905195116112042,0.3415130476418482,0.29650466842231266,0.2824994014843189,0.270529087862102,0.3504907828585109,1
F,0.8421115633229591,0.9097438352884846,0.9832415609288964,0.9633708403160163,0.6789561886521427,0.8245152022983002,0.9782140292075653,1
M,0.6637538903519272,0.824395499162078,0.9551113239166866,0.7701699784534355,0.6173090734977257,0.7937514962892028,0.8337323437874072,1
M,0.7684941345463251,0.7656212592769931,0.9686377783097917,0.7881254488867608,0.5825951639932966,0.7463490543452238,0.8543212832176204,1
M,0.8107493416327508,0.8457026574096241,0.9925784055542255,0.9128561168302609,0.8193679674407469,0.9079482882451521,0.9267416806320325,1
M,0.8107493416327508,0.8794589418242758,0.6375389035192722,0.8108690447689729,0.6155135264543931,0.5879818051232942,0.8905913334929375,1
M,0.8897534115393824,0.9401484318889155,0.9832415609288964,0.9715106535791238,0.9509217141489107,0.9019631314340436,0.9853962173808953,1
F,0.9019631314340436,0.9241082116351449,0.8913095523102705,0.8546803926262868,0.7359348814938952,0.7307876466363419,0.9554704333253531,1
M,0.7333014124970074,0.824395499162078,0.9984438592291118,0.9406272444338042,0.7890830739765382,0.9087862101987072,0.9961694996408906,1
M,0.8276274838400766,0.9097438352884846,0.9686377783097917,0.9011252094804884,0.8102705290878621,0.8786210198707206,0.9084271007900407,1
F,0.4130955231027053,0.505626047402442,0.42877663394780946,0.44218338520469236,0.3883169739047163,0.4679195594924587,0.5481206607613119,1
F,0.4795307637060091,0.4689968877184582,0.8913095523102705,0.5314819248264304,0.4668422312664592,0.45989944936557337,0.6831457984199186,1
I,0.10653579123773042,0.13239166866171895,0.1990663155374671,0.1264065118506105,0.10689490064639694,0.13981326310749342,0.12508977735216661,0
F,0.26071343069188413,0.2757960258558774,0.2971031841034235,0.2573617428776634,0.23796983480967202,0.28405554225520707,0.3002154656451999,0
M,0.3349293751496289,0.3968158965764903,0.47773521666267654,0.38723964567871677,0.3218817333014125,0.356236533397175,0.484438592291118,1
M,0.4130955231027053,0.35108929853962173,0.8223605458463011,0.6158726358630596,0.4821642327028968,0.4578644960497965,0.7078046444816855,1
F,0.4795307637060091,0.4689968877184582,0.7779506823078765,0.5638017716064161,0.43559971271247305,0.5859468518075174,0.6435240603303807,0
M,0.4642087622695715,0.541776394541537,0.6375389035192722,0.4340435719415849,0.4223126645918123,0.46432846540579364,0.43643763466602825,0
F,0.35671534594206367,0.4163275077807039,0.6375389035192722,0.39968877184582235,0.34642087622695716,0.37455111323916684,0.43643763466602825,1
M,0.22791477136700983,0.2757960258558774,0.3415130476418482,0.2789083073976538,0.16602824994014842,0.21378980129279387,0.40411778788604263,0
F,0.4795307637060091,0.541776394541537,0.6880536270050275,0.5089777352166627,0.4691165908546804,0.5308834091453196,0.5216662676562126,0
M,0.49174048360067035,0.541776394541537,0.863299018434283,0.6456787167823796,0.5773282259995212,0.6783576729710319,0.7452717261192243,1
F,0.5690687096001915,0.8457026574096241,0.9767775915728992,0.820804405075413,0.7489825233421116,0.8131434043571941,0.8076370600909744,1
M,0.7333014124970074,0.719535551831458,0.7356954752214508,0.7244433804165669,0.6401723725161599,0.6605219056739287,0.7197749581039024,1
F,0.5690687096001915,0.6297581996648313,0.8223605458463011,0.6557337802250419,0.5095762508977735,0.618984917404836,0.7963849652860905,1
M,0.6985875029925784,0.8028489346420876,0.93763466602825,0.683385204692363,0.5779267416806321,0.5627244433804166,0.8436677040938473,1
I,0.049676801532200145,0.046803926262868084,0.09037586784773761,0.051951161120421356,0.046923629399090255,0.06751256882930333,0.053028489346420876,0
I,0.03615034713909505,0.038185300454871916,0.0560210677519751,0.04225520708642566,0.042494613358870004,0.05326789561886521,0.04500837921953555,0
I,0.0405793631793153,0.042494613358870004,0.09037586784773761,0.0405793631793153,0.033995690687096,0.05554225520708642,0.033756284414651665,0
M,0.346301173090735,0.3968158965764903,0.47773521666267654,0.328585108929854,0.31386162317452715,0.3581517835767297,0.3002154656451999,1
M,0.11958343308594685,0.12461096480727796,0.1990663155374671,0.12281541776394542,0.10605697869284175,0.14627723246349053,0.12508977735216661,0
F,0.16949964089059133,0.16435240603303808,0.13981326310749342,0.18913095523102705,0.18374431410102945,0.23904716303567153,0.18194876705769691,0
F,0.49174048360067035,0.541776394541537,0.8223605458463011,0.5723006942781901,0.4786928417524539,0.5150825951639934,0.7649030404596601,1
M,0.11958343308594685,0.12461096480727796,0.1680632032559253,0.13227196552549678,0.13155374670816375,0.15022743595882213,0.1209001675843907,0
M,0.10653579123773042,0.10653579123773042,0.1680632032559253,0.10749341632750778,0.10306440028728753,0.1170696672252813,0.11766818290639215,0
F,0.2962652621498683,0.2905195116112042,0.38592291118027294,0.27435958822121137,0.24610964807277952,0.3167344984438592,0.3002154656451999,0
I,0.011132391668661718,0.01101268853243955,0.025017955470433326,0.010533875987550874,0.009097438352884846,0.013047641848216423,0.01101268853243955,0
I,0.004309312903998085,0.004309312903998085,0.0037107972228872395,0.004069906631553747,0.0031122815417763947,0.004788125448886761,0.0027531721331098876,0
M,0.8574335647593967,0.8794589418242758,0.9984438592291118,0.9177639454153699,0.7028968158965765,0.9418242757960259,0.9749820445295667,1
M,0.5222647833373234,0.4539142925544649,0.3415130476418482,0.4710318410342351,0.36305961216183863,0.4791716542973426,0.41525017955470434,1
M,0.5863059612161838,0.541776394541537,0.5258558774239885,0.580081398132631,0.5896576490304046,0.703974144122576,0.6171893703615035,0
F,0.8107493416327508,0.7656212592769931,0.9159683983720374,0.8033277471869763,0.693320564998803,0.8676083313382811,0.8624610964807278,1
M,0.5533875987550874,0.5614077088819727,0.47773521666267654,0.6262868087143884,0.6637538903519272,0.6108451041417285,0.5900167584390711,1
M,0.6801532200143644,0.6297581996648313,0.93763466602825,0.8452238448647355,0.6863777830979172,0.8970553028489346,0.786090495570984,1
F,0.7684941345463251,0.6932008618625808,0.9551113239166866,0.7929135743356476,0.5730189130955231,0.7920756523820924,0.9135743356475939,1
M,0.8107493416327508,0.7656212592769931,0.8223605458463011,0.8325353124251855,0.6491501077328226,0.8409145319607374,0.9339238688053627,1
I,0.24838400766100072,0.2757960258558774,0.22887239645678717,0.2647833373234379,0.2639454153698827,0.17560450083792195,0.2754369164472109,0
F,0.8276274838400766,0.9324874311706967,0.9159683983720374,0.8018913095523102,0.8339717500598516,0.7400047881254489,0.8624610964807278,1
M,0.24838400766100072,0.2577208522863299,0.1680632032559253,0.20158008139813263,0.18494134546325114,0.27483840076610005,0.22899209959300934,0
F,0.6290399808474982,0.6297581996648313,0.6375389035192722,0.5277711276035432,0.4680392626286809,0.39274598994493654,0.7337802250418961,1
I,0.07505386641129998,0.08379219535551831,0.13981326310749342,0.07469475700263346,0.06942781900885803,0.04500837921953555,0.08989705530284893,0
I,0.0305242997366531,0.042494613358870004,0.025017955470433326,0.03351687814220733,0.03938233181709361,0.03782619104620541,0.033756284414651665,0
I,0.009217141489107015,0.01101268853243955,0.007421594445774479,0.01101268853243955,0.01209001675843907,0.008259516399329663,0.014843188891548958,0
